id,ID,ID_source,GivenName,MiddleName,FamilyName,Sex,DOB,Race,DOB_YR,DOB_MO,DOB_DY,is_match,Class,Weight,cutpnt
,,,,,,,,,,,,,,,NA
173,560,dat2_2016AB92524,BRIAN,DAVID,RAMIREZ,M,3/25/2016,Black,2016,3,25,,,,NA
594,614,dat1_IPAH5CMG4H,RYAN,,HERNANDEZ,M,11/18/2018,White,2018,11,18,,P,0.7564061,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
37,131,dat2_2017AB49463,MORGAN,NICHOLAS,LEE,F,9/5/2017,White,2017,9,5,,,,NA
493,513,dat1_J6NCR8TM3U,LOGAN,CHRISTOPHER,GREEN,NA,4/11/2017,White,2017,4,11,,P,0.7563575,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
242,805,dat2_2016AB01906,MANUEL,ALEJANDRO,MARTINEZ,M,3/28/2016,Black,2016,3,28,,,,NA
748,768,dat1_8DYP660GRJ,RAQUEL,PATRICIA,SANCHEZ,F,6/2/2016,White,2016,6,2,,P,0.756308,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
278,911,dat2_2017AB44302,KARIM,SAMIR,ALMASRI,M,12/17/2017,AIAN,2017,12,17,,,,NA
29,33,dat1_4NEN6C7QIT,ADIL,ELIAS,TAKAHASHI,M,12/19/2019,White,2019,12,19,,P,0.7563063,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
181,592,dat2_2018AB88518,CHRISTOPHER,JOHN,WATSON,M,8/15/2018,Black,2018,8,15,,,,NA
778,798,dat1_6V9LAU6U7K,MARIO,ALBERTO,CASTRO,M,11/3/2018,Black,2018,11,3,,P,0.7562972,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
218,719,dat2_2020AB38328,ADRIANA,ROSA,RAMIREZ,F,10/21/2020,White,2020,10,21,,,,NA
722,742,dat1_JL58JH6OGF,ALEJANDRA,ESPERANZA,RANGEL,F,3/19/2016,White,2016,3,19,,P,0.7562937,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
77,270,dat2_2019AB95376,JAZMINE,MICHELLE,LEE,F,11/12/2019,Black,2019,11,12,,,,NA
402,422,dat1_36MUSITP56,ADELINE,LYNN,CHEN,F,11/26/2019,Black,2019,11,26,,P,0.7562737,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
252,830,dat2_2019AB60153,RICARDO,JOSE,RODRIGUEZ,M,12/21/2019,White,2019,12,21,,,,NA
436,456,dat1_P2NJBCQMVK,MADISON,HOPE,RODRIGUEZ,F,4/11/2019,NHOPI,2019,4,11,,P,0.7562625,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
18,54,dat2_2016AB14956,ANTON,LUIZ,GARCIASANCHEZ,M,10/17/2016,NHOPI,2016,10,17,,,,NA
726,746,dat1_QMSC8EBBJF,ANTONIA,,REYES,F,12/16/2016,White,2016,12,16,,P,0.7562623,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
136,442,dat2_2018AB19563,PIPER,LYNN,WRIGHT,F,11/18/2018,White,2018,11,18,,,,NA
443,463,dat1_YD76G8HWPW,PIPER,JEAN,JOHNSON,F,7/12/2019,Asian,2019,7,12,,P,0.7562491,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
36,129,dat2_2020AB79139,BAILEY,DANIEL,GREEN,F,11/14/2020,Black,2020,11,14,,,,NA
444,464,dat1_G6718BXQ6V,AUDREY,LYNN,LEE,F,10/16/2016,White,2016,10,16,,P,0.7561985,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
24,72,dat2_2017AB43877,JASMINE,GISELLE,TORRESRODRIGUEZ,F,10/27/2017,Black,2017,10,27,,,,NA
233,251,dat1_UFHX0IA57B,JASMINE,MICHELLE,WILLIAMS,F,7/12/2016,Black,2016,7,12,,P,0.7561773,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
155,500,dat2_2016AB93445,DYLAN,BENJAMIN,HALL,M,10/19/2016,White,2016,10,19,,,,NA
533,553,dat1_7VXUCLF81J,DYLAN,JOSEPH,NELSON,M,10/8/2020,Asian,2020,10,8,,P,0.7561718,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
176,572,dat2_2020AB60191,CHRISTOPHER,MATTHEW,ROSS,M,1/20/2020,Black,2020,1,20,,,,NA
504,524,dat1_WQ2CADTGJR,CHRISTOPHER,ANDREW,MARTIN,M,11/26/2019,White,2019,11,26,,P,0.7561718,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
176,572,dat2_2020AB60191,CHRISTOPHER,MATTHEW,ROSS,M,1/20/2020,Black,2020,1,20,,,,NA
572,592,dat1_EQLWPC3KFB,CHRISTOPHER,JOHN,WATSON,M,8/15/2018,Black,2018,8,15,,P,0.7561718,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
181,592,dat2_2018AB88518,CHRISTOPHER,JOHN,WATSON,M,8/15/2018,Black,2018,8,15,,,,NA
552,572,dat1_3NWOETBGZD,CHRISTOPHER,MATTHEW,ROSS,M,1/20/2020,Black,2020,1,20,,P,0.7561718,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
35,122,dat2_2018AB87778,DREW,SAMUEL,ALLEN,M,11/21/2018,Black,2018,11,21,,,,NA
789,809,dat1_V4URPMJCVU,ROBERTO,JESUS,ALVAREZ,M,4/25/2018,Asian,2018,4,25,,P,0.7561406,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
132,434,dat2_2017AB71353,ALEXA,MARIE,JOHNSON,F,4/21/2017,White,2017,4,21,,,,NA
766,786,dat1_LCJ2WY4W0U,ALEJANDRA,LORENA,OTERO,F,12/29/2018,White,2018,12,29,,P,0.7561326,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
69,239,dat2_2019AB18246,TOA,MALAKAI,ONAONA,M,8/15/2019,NHOPI,2019,8,15,,,,NA
656,676,dat1_0U285KYQ75,SATORU,,NAKAMEURA,M,3/14/2018,Asian,2018,3,14,,P,0.7561297,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
109,369,dat2_2019AB82627,CHARLOTTE,NICOLE,KIM,F,8/4/2019,White,2019,8,4,,,,NA
445,465,dat1_CU19L3AQ9P,SCARLETT,FAITH,SINGH,F,3/3/2017,White,2017,3,3,,P,0.7561109,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
99,334,dat2_2020AB86604,PAISLEY,ROSE,LEE,F,3/10/2020,White,2020,3,10,,,,NA
95,105,dat1_6F1T359P4U,RILEY,MATTHEW,MILLER,F,2/8/2017,Black,2017,2,8,,P,0.7561005,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
87,293,dat2_2018AB05947,JAMAL,JEROME,PARRISH,M,1/26/2018,Black,2018,1,26,,,,NA
268,287,dat1_0LXNQG14P7,JAMAL,CHRISTOPHER,HAYES,NA,8/30/2016,Black,2016,8,30,,P,0.7560911,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
62,216,dat2_2018AB01803,HINEMOA,ATARETA,TANE,F,10/11/2018,NHOPI,2018,10,11,,,,NA
877,897,dat1_RE807EBON0,HIND,SALMA,ALGHAZALI,F,11/8/2018,White,2018,11,8,,P,0.7560707,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
44,155,dat2_2016AB09718,KELSEY,ELIZABETH,WATSON,F,10/12/2016,AIAN,2016,10,12,,,,NA
391,411,dat1_QMNEEJZQKL,KAYLEE,JEAN,MARTIN,F,6/13/2017,NHOPI,2017,6,13,,P,0.7560668,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
60,213,dat2_2018AB19767,VAI,FALE,HINE,M,1/22/2018,NHOPI,2018,1,22,,,,NA
34,39,dat1_EFJZR0JJ1Z,AMIR,FLORIAN,JOHNSONLEE,M,11/22/2020,White,2020,11,22,,P,0.7560383,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
185,613,dat2_2019AB42679,CHRISTOPHER,WILLIAM,TURNER,M,6/27/2019,White,2019,6,27,,,,NA
832,852,dat1_NGZRR8440O,CARLOS,ENRIQUE,RIVER,M,3/14/2019,White,2019,3,14,,P,0.7560262,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
55,204,dat2_2019AB22256,ANAHERA,PAUATAHANUI,MOKONUIARANGI,F,11/8/2019,NHOPI,2019,11,8,,,,NA
747,767,dat1_NPHUSCM21J,ANA,PAOLA,NAVARRO,F,12/18/2017,NHOPI,2017,12,18,,P,0.7559573,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
128,423,dat2_2018AB29766,ISABELLE,NICOLE,JOHNSON,F,4/10/2018,White,2018,4,10,,,,NA
936,956,dat1_T8D8RE68YB,LAYLA,ROSE,JACKSON,F,6/30/2018,NHOPI,2018,6,30,,P,0.7559382,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
276,908,dat2_2016AB45995,AHMED,NASSER,ALABDULLAH,M,9/14/2016,White,2016,9,14,,,,NA
902,922,dat1_EE8D2BP1V9,ZAID,OMAR,ALATTAR,M,6/27/2018,White,2018,6,27,,P,0.7559269,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
10,34,dat2_2020AB73125,AMAL,NIAMH,GARCIARODRIGUEZ,F,8/23/2020,White,2020,8,23,,,,NA
77,84,dat1_UNJK41UZGM,LILA,FATOUMATA,ORTIZRODRIGUEZ,F,4/14/2020,White,2020,4,14,,P,0.7559263,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
27,84,dat2_2020AB01846,LILA,FATOUMATA,ORTIZRODRIGUEZ,F,4/14/2020,White,2020,4,14,,,,NA
30,34,dat1_TQXPKGL50C,AMAL,NIAMH,GARCIARODRIGUEZ,F,8/23/2020,White,2020,8,23,,P,0.7559263,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
302,999,dat2_2019AB05749,DAVID,PAUL,KIM,M,4/9/2019,White,2019,4,9,,,,NA
560,580,dat1_DV3IAOIAF5,BRANDON,TYLER,KING,M,3/4/2017,Asian,2017,3,4,,P,0.7559098,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
28,87,dat2_2018AB14069,LILA,INESSA,HERNANDEZGONZALEZ,F,1/15/2018,White,2018,1,15,,,,NA
75,82,dat1_A9XVGTNYX3,LINA,,GARCIAPEREZ,F,2/18/2017,White,2017,2,18,,P,0.7558868,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
111,373,dat2_2017AB32492,AMELIA,CLAIRE,WILLIAMS,F,6/16/2017,White,2017,6,16,,,,NA
692,712,dat1_9Q082ZICY3,DANIELA,CELESTE,VARGAS,F,1/21/2017,White,2017,1,21,,P,0.7558865,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
13,37,dat2_2018AB72438,JIN,FINN,RUIZ,M,9/5/2018,Black,2018,9,5,,,,NA
849,869,dat1_3W6O013GWB,RICARDO,GABRIEL,ORTIZ,M,5/5/2018,White,2018,5,5,,P,0.7558863,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
265,869,dat2_2018AB42064,RICARDO,GABRIEL,ORTIZ,M,5/5/2018,White,2018,5,5,,,,NA
32,37,dat1_BKYB1QSGRY,JIN,FINN,RUIZ,M,9/5/2018,Black,2018,9,5,,P,0.7558863,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
17,52,dat2_2020AB85602,KAYA,SARI,ORTIZSANTOS,F,7/10/2020,White,2020,7,10,,,,NA
77,84,dat1_UNJK41UZGM,LILA,FATOUMATA,ORTIZRODRIGUEZ,F,4/14/2020,White,2020,4,14,,P,0.75586,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
27,84,dat2_2020AB01846,LILA,FATOUMATA,ORTIZRODRIGUEZ,F,4/14/2020,White,2020,4,14,,,,NA
47,52,dat1_NXU4EA0QRO,KAYA,S,ORTIZSANTOS,F,7/10/2020,White,2020,7,10,,P,0.75586,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
111,373,dat2_2017AB32492,AMELIA,CLAIRE,WILLIAMS,F,6/16/2017,White,2017,6,16,,,,NA
738,758,dat1_GAZ2G0N9R1,DALIA,MARINA,MORA,F,2/12/2017,White,2017,2,12,,P,0.755857,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
116,391,dat2_2019AB53238,LILA,ANNE,KIM,F,3/10/2019,White,2019,3,10,,,,NA
191,206,dat1_7WE2W9Q4CB,LEILANI,MALIA,FINAU,F,10/17/2017,NHOPI,2017,10,17,,P,0.7558456,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
60,213,dat2_2018AB19767,VAI,FALE,HINE,M,1/22/2018,NHOPI,2018,1,22,,,,NA
83,90,dat1_EGU0JIDBGJ,TARIQ,ABDULLAH,MARTINEZHERNANDEZ,M,5/9/2018,White,2018,5,9,,P,0.7558398,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
215,709,dat2_2018AB31524,GLORIA,BEATRIZ,ORTIZ,F,8/12/2018,Asian,2018,8,12,,,,NA
738,758,dat1_GAZ2G0N9R1,DALIA,MARINA,MORA,F,2/12/2017,White,2017,2,12,,P,0.7558361,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
93,324,dat2_2018AB52777,HARPER,MADISON,DAVIS,F,5/2/2018,White,2018,5,2,,,,NA
316,336,dat1_QMEOKF3XRU,EVERLY,SOPHIA,DAVIS,F,11/18/2018,Black,2018,11,18,,P,0.7558188,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
100,336,dat2_2018AB48302,EVERLY,SOPHIA,DAVIS,F,11/18/2018,Black,2018,11,18,,,,NA
322,342,dat1_KCBWYJK723,AUBREE,,DAVIS,F,3/5/2018,White,2018,3,5,,P,0.7558188,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
132,434,dat2_2017AB71353,ALEXA,MARIE,JOHNSON,F,4/21/2017,White,2017,4,21,,,,NA
16,19,dat1_MGHSJVMT10,LEILA,,OCONNOR,F,10/29/2016,White,2016,10,29,,P,0.7557954,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
293,973,dat2_2017AB39680,CHRISTOPHER,JOHN,MARTINEZ,M,2/19/2017,White,2017,2,19,,,,NA
822,842,dat1_4WS2WRRB1K,PEDRO,ANTONIO,RAMIREZ,M,12/19/2018,White,2018,12,19,,P,0.7557758,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
148,484,dat2_2020AB59638,JASON,AARON,ADAMS,M,12/18/2020,White,2020,12,18,,,,NA
579,599,dat1_1W6FWXSA3R,ALEXANDER,BENJAMIN,ADAMS,M,11/4/2017,White,2017,11,4,,P,0.7557549,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
122,413,dat2_2019AB35466,HADLEY,LYNN,HERNANDEZ,F,2/8/2019,White,2019,2,8,,,,NA
361,381,dat1_HX43OIH0Q9,CHLOE,BROOKE,COOPER,F,8/20/2019,White,2019,8,20,,P,0.7557211,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
161,520,dat2_2020AB92214,NICHOLAS,JOSEPH,ROBERTS,M,1/1/2020,White,2020,1,1,,,,NA
956,976,dat1_99BA3WQ5TF,NICHOLAS,A,NGUYEN,NA,10/12/2020,,2020,10,12,,P,0.7556866,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
93,324,dat2_2018AB52777,HARPER,MADISON,DAVIS,F,5/2/2018,White,2018,5,2,,,,NA
502,522,dat1_NLEQJNHPCE,MICHAEL,ALEXANDER,DAVIS,M,5/1/2018,Black,2018,5,1,,P,0.7556588,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
177,574,dat2_2018AB23878,TIMOTHY,JOHN,WRIGHT,M,11/11/2018,White,2018,11,11,,,,NA
392,412,dat1_V82PEAQF5W,ALAINA,ROSE,WRIGHT,F,11/19/2018,White,2018,11,19,,P,0.7556588,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
271,888,dat2_2017AB03757,RANA,MARIAM,ALSAUD,F,8/24/2017,White,2017,8,24,,,,NA
880,900,dat1_NU9B4QR4OW,LINA,AYMAN,ALAKHTAR,F,2/28/2018,NHOPI,2018,2,28,,P,0.7556264,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
160,516,dat2_2016AB43941,TYLER,JAMES,PEREZ,M,2/23/2016,Black,2016,2,23,,,,NA
519,539,dat1_6J7APYK9AI,JAMES,CHRISTOPHER,PEREZ,M,11/19/2019,White,2019,11,19,,P,0.7556232,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
237,793,dat2_2019AB33869,ALEJANDRO,JOSE,PEREZ,M,6/27/2019,NHOPI,2019,6,27,,,,NA
553,573,dat1_9FZV62OSRL,SAMUEL,ROBERT,PARKER,M,6/23/2019,White,2019,6,23,,P,0.7556171,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
148,484,dat2_2020AB59638,JASON,AARON,ADAMS,M,12/18/2020,White,2020,12,18,,,,NA
812,832,dat1_R60F253BL3,JUAN,ANTONIO,FLORES,M,11/26/2020,AIAN,2020,11,26,,P,0.7555838,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
162,526,dat2_2020AB97587,DANIEL,MATTHEW,RAMIREZ,M,4/22/2020,Black,2020,4,22,,,,NA
821,841,dat1_MC0L60R6BS,DANIEL,ALBERTO,CASTRO,M,7/15/2016,White,2016,7,15,,P,0.7555726,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
245,812,dat2_2018AB33697,DANIEL,EDUARDO,CASTRO,M,12/13/2018,White,2018,12,13,,,,NA
506,526,dat1_I6W1HMV9JM,DANIEL,MATTHEW,RAMIREZ,M,4/22/2020,Black,2020,4,22,,P,0.7555726,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
292,972,dat2_2020AB59712,MATTHEW,DAVID,GARCIA,M,8/20/2020,Black,2020,8,20,,,,NA
455,475,dat1_3VD74PGX4S,MATTHEW,TYLER,EDWARDS,M,1/13/2017,White,2017,1,13,,P,0.7555726,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
103,347,dat2_2017AB29902,HADLEY,ELIZABETH,WILSON,F,10/10/2017,White,2017,10,10,,,,NA
364,384,dat1_SLWFFLN4BF,NATALIE,JEAN,WRIGHT,F,10/30/2017,White,2017,10,30,,P,0.7555673,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
84,286,dat2_2019AB05688,MARQUIS,ALEXANDER,ANDERSON,M,12/14/2019,Black,2019,12,14,,,,NA
164,178,dat1_HBU2ZI2S6R,AVERY,ALEXANDER,WRIGHTANDERSON,M,2/25/2019,AIAN,2019,2,25,,P,0.7555578,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
193,629,dat2_2018AB72842,WILLIAM,JOSEPH,KIM,M,10/24/2018,Black,2018,10,24,,,,NA
86,96,dat1_O6Q3B5EY6K,MALIK,ILANA,KIMLIM,M,3/12/2018,NHOPI,2018,3,12,,P,0.7555562,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
261,853,dat2_2018AB68305,JOSE,DANIEL,MARTINEZ,M,10/18/2018,Asian,2018,10,18,,,,NA
597,617,dat1_AIE1M662KI,STEPHEN,,CARTER,M,11/14/2018,White,2018,11,14,,P,0.7555473,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
142,460,dat2_2019AB21790,SAMANTHA,RAE,LEE,F,2/24/2019,Black,2019,2,24,,,,NA
48,53,dat1_2PFF2PECQJ,ZAINAB,AMINA,LEELEE,F,6/2/2017,Asian,2017,6,2,,P,0.7555114,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
148,484,dat2_2020AB59638,JASON,AARON,ADAMS,M,12/18/2020,White,2020,12,18,,,,NA
556,576,dat1_FNVKZ9NI9E,JACOB,THOMAS,ANDERSON,M,9/6/2017,Black,2017,9,6,,P,0.7554294,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
148,484,dat2_2020AB59638,JASON,AARON,ADAMS,M,12/18/2020,White,2020,12,18,,,,NA
629,649,dat1_6HJP6WMUUH,JACOB,MATTHEW,ANDERSON,M,5/30/2017,Black,2017,5,30,,P,0.7554294,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
99,334,dat2_2020AB86604,PAISLEY,ROSE,LEE,F,3/10/2020,White,2020,3,10,,,,NA
440,460,dat1_ATQFZ8IO1U,SAM,RAE,LEE,F,2/24/2019,Black,2019,2,24,,P,0.7553929,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
218,719,dat2_2020AB38328,ADRIANA,ROSA,RAMIREZ,F,10/21/2020,White,2020,10,21,,,,NA
710,730,dat1_JERN4WXRSS,PRISCILA,LUZ,ZAMORA,F,10/28/2020,White,2020,10,28,,P,0.7553727,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
233,773,dat2_2016AB79395,ANABEL,GABRIELA,MIRANDA,F,8/23/2016,White,2016,8,23,,,,NA
362,382,dat1_ZQZZTD64EH,AUBREY,RENEE,MILLER,F,9/2/2018,White,2018,9,2,,P,0.7553615,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
15,48,dat2_2017AB96393,CAMILA,NIKOLAI,LEEKIM,F,3/19/2017,White,2017,3,19,,,,NA
85,95,dat1_R62TP3EANR,OLIVIA,NABIL,LEEWONG,F,3/1/2016,White,2016,3,1,,P,0.7553578,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
81,280,dat2_2017AB64076,TERRENCE,MICHAEL,WILSON,M,11/9/2017,Black,2017,11,9,,,,NA
467,487,dat1_541WQT7ROP,TYLER,MATTHEW,WHITE,M,3/12/2017,White,2017,3,12,,P,0.7553494,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
227,753,dat2_2018AB30450,ANDREA,YARETZI,VELASCO,F,7/8/2018,Asian,2018,7,8,,,,NA
719,739,dat1_SGHH4PUAHC,CARMEN,ROSA,SERRANO,F,6/28/2018,White,2018,6,28,,P,0.7553441,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
257,844,dat2_2018AB56618,JUAN,CARLOS,CHAVEZ,M,8/25/2018,AIAN,2018,8,25,,,,NA
668,688,dat1_TXSNFI8ZN8,JIAN,HUANG,WANG,M,3/9/2018,Asian,2018,3,9,,P,0.7553304,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
165,534,dat2_2017AB80733,NATHAN,MATTHEW,ROBINSON,M,12/5/2017,White,2017,12,5,,,,NA
612,632,dat1_Y5KGGEB72U,BENJAMIN,DAVID,ROSS,M,2/26/2018,AIAN,2018,2,26,,P,0.7553185,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
4,15,dat2_2016AB37928,NADIA,RAVI,LEE,F,4/16/2016,NHOPI,2016,4,16,,,,NA
922,942,dat1_XV6F0B3HO3,MADISON,ROSE,PEREZ,F,12/4/2018,White,2018,12,4,,P,0.7552777,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
229,755,dat2_2017AB28892,GLORIA,XOCHITL,MORENO,F,4/7/2017,AIAN,2017,4,7,,,,NA
937,957,dat1_B6AT9OJJKU,ARIA,GRACE,RAMIREZ,F,1/30/2017,Black,2017,1,30,,P,0.7552588,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
85,288,dat2_2017AB89736,CEDRIC,LAMAR,BAKER,M,5/2/2017,Black,2017,5,2,,,,NA
369,389,dat1_RD9KE4BYLP,GRACE,,BAKER,F,12/7/2016,White,2016,12,7,,P,0.7552582,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
164,531,dat2_2016AB36892,ETHAN,JOSEPH,HERNANDEZ,M,10/24/2016,White,2016,10,24,,,,NA
393,413,dat1_8JRFYWSJ0K,HADLEY,LYNN,HERNANDEZ,F,2/8/2019,White,2019,2,8,,P,0.7552582,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
164,531,dat2_2016AB36892,ETHAN,JOSEPH,HERNANDEZ,M,10/24/2016,White,2016,10,24,,,,NA
607,627,dat1_T4TEXYW0GI,JOSHUA,ANTHONY,HERNANDEZ,NA,8/19/2017,White,2017,8,19,,P,0.7552582,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
213,698,dat2_2017AB89847,HANAE,SO,TANAKA,F,11/22/2017,Asian,2017,11,22,,,,NA
649,669,dat1_WVYV0G5IA7,JUNPEI,TOSHIRO,TANAKA,M,5/21/2018,Asian,2018,5,21,,P,0.7552582,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
287,952,dat2_2018AB29229,HARPER,MARIE,TURNER,F,12/10/2018,White,2018,12,10,,,,NA
593,613,dat1_P4UUZUH13E,CHRIS,WILLIAM,TURNER,M,6/27/2019,White,2019,6,27,,P,0.7552582,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
153,496,dat2_2019AB77245,SAMUEL,JOSEPH,CARTER,M,1/9/2019,NHOPI,2019,1,9,,,,NA
173,187,dat1_5VF8P1A9Q1,JAMIE,MAYA,CARTERHARRIS,F,11/27/2020,White,2020,11,27,,P,0.7552521,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
95,326,dat2_2017AB21630,ADDISON,GRACE,ANDERSON,F,9/3/2017,Black,2017,9,3,,,,NA
112,123,dat1_H6Z5P5XB8H,CAMERON,CLAIRE,EDWARDS,F,4/14/2017,White,2017,4,14,,P,0.755245,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
29,88,dat2_2019AB94275,YUSUF,RADU,SATONAKAMURA,M,11/18/2019,AIAN,2019,11,18,,,,NA
27,31,dat1_YHXC8UPFOH,YUSEF,HENRIK,TORRES,M,1/31/2017,White,2017,1,31,,P,0.7552197,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
80,279,dat2_2016AB74820,XAVIER,JAMAL,MITCHELL,M,4/10/2016,Black,2016,4,10,,,,NA
786,806,dat1_YJM1O57U6D,JAVIER,ALONSO,RODRIGUEZ,M,11/20/2020,AIAN,2020,11,20,,P,0.7552063,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
119,397,dat2_2019AB10746,AURORA,HOPE,WILLIAMS,F,6/26/2019,Black,2019,6,26,,,,NA
50,55,dat1_9FMG34GL9J,HANNA,KAROLINA,ALIMALIK,F,6/12/2019,Asian,2019,6,12,,P,0.755182,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
122,413,dat2_2019AB35466,HADLEY,LYNN,HERNANDEZ,F,2/8/2019,White,2019,2,8,,,,NA
331,351,dat1_C95AO1XI5P,ADALYN,,ROBINSON,F,2/24/2018,Asian,2018,2,24,,P,0.7551751,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
293,973,dat2_2017AB39680,CHRISTOPHER,JOHN,MARTINEZ,M,2/19/2017,White,2017,2,19,,,,NA
180,194,dat1_KI4JJAKF0F,MORGAN,JACK,MARTINBAILEY,M,2/13/2016,AIAN,2016,2,13,,P,0.7551416,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
31,93,dat2_2019AB95766,EMILIA,ADAN,ALISIDDIQUI,F,12/7/2019,NHOPI,2019,12,7,,,,NA
872,892,dat1_1VPM659TU6,LEILA,YASMIN,ALFAROUQ,F,9/3/2020,White,2020,9,3,,P,0.7551394,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
217,718,dat2_2018AB92403,LORENA,PATRICIA,PACHECO,F,6/17/2018,Asian,2018,6,17,,,,NA
739,759,dat1_8K83D28L11,CAROLINA,JOSEFINA,SAUCEDO,F,9/15/2019,White,2019,9,15,,P,0.7551196,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
265,869,dat2_2018AB42064,RICARDO,GABRIEL,ORTIZ,M,5/5/2018,White,2018,5,5,,,,NA
803,823,dat1_QCOT7JC17L,CARLOS,ENRIQUE,RIVERA,M,5/25/2018,White,2018,5,25,,P,0.7551176,"[0.75,0.76]"
,,,,,,,,,,,,,,,NA
